2207009;2312;Professor ensino fundamental primeira a quarta séries;1924.21;333;45;PREFEITURA
3162906;2312;Professor ensino fundamental primeira a quarta séries;1683.24;3;3;OUTROS
5005707;2313;Professor ensino fundamental quinta a oitava séries;1560.98;1;1;OUTROS
4128203;2312;Professor ensino fundamental primeira a quarta séries;768.00;14;12;OUTROS
4315321;2312;Professor ensino fundamental primeira a quarta séries;1507.73;40;40;PREFEITURA
3548054;2313;Professor ensino fundamental quinta a oitava séries;1897.61;1;1;PREFEITURA
3143302;2312;Professor ensino fundamental primeira a quarta séries;1719.46;233;213;OUTROS
3125408;2312;Professor ensino fundamental primeira a quarta séries;1423.95;33;33;PREFEITURA
4212056;2313;Professor ensino fundamental quinta a oitava séries;892.51;9;9;PREFEITURA
4304622;2321;Professor ensino médio;1533.72;27;25;PREFEITURA
2106706;2321;Professor ensino médio;1057.73;1;0;PREFEITURA
2302909;2313;Professor ensino fundamental quinta a oitava séries;1069.88;7;6;PREFEITURA
2914802;2312;Professor ensino fundamental primeira a quarta séries;878.13;92;43;OUTROS
4126603;2312;Professor ensino fundamental primeira a quarta séries;689.89;3;3;OUTROS
3127800;2312;Professor ensino fundamental primeira a quarta séries;1268.00;162;157;PREFEITURA
1302801;2312;Professor ensino fundamental primeira a quarta séries;1533.40;64;31;OUTROS
1505007;2312;Professor ensino fundamental primeira a quarta séries;1781.80;5;4;PREFEITURA
3114303;2312;Professor ensino fundamental primeira a quarta séries;884.52;3;3;OUTROS
4213203;2313;Professor ensino fundamental quinta a oitava séries;2735.53;3;3;PREFEITURA
4102000;2312;Professor ensino fundamental primeira a quarta séries;838.47;6;6;OUTROS
4308904;2313;Professor ensino fundamental quinta a oitava séries;946.80;2;2;OUTROS
3531506;2321;Professor ensino médio;1155.63;1;1;OUTROS
4123501;2312;Professor ensino fundamental primeira a quarta séries;951.40;9;3;OUTROS
4217204;2321;Professor ensino médio;1119.30;9;9;OUTROS
2801504;2321;Professor ensino médio;1036.00;3;0;OUTROS
3203205;2321;Professor ensino médio;1859.90;7;5;OUTROS
4303103;2313;Professor ensino fundamental quinta a oitava séries;1843.94;4;3;OUTROS
2605707;2321;Professor ensino médio;1780.00;1;0;PREFEITURA
2500734;2321;Professor ensino médio;1524.63;1;1;PREFEITURA
3145208;2321;Professor ensino médio;18.93;3;3;OUTROS
2101004;2313;Professor ensino fundamental quinta a oitava séries;1576.00;1;0;PREFEITURA
1400050;2312;Professor ensino fundamental primeira a quarta séries;1830.56;1;1;PREFEITURA
2303204;2312;Professor ensino fundamental primeira a quarta séries;492.50;12;3;OUTROS
2203701;2313;Professor ensino fundamental quinta a oitava séries;2177.83;485;402;PREFEITURA
2806107;2313;Professor ensino fundamental quinta a oitava séries;402.56;1;1;OUTROS
2904902;2312;Professor ensino fundamental primeira a quarta séries;883.91;24;19;OUTROS
5216452;2312;Professor ensino fundamental primeira a quarta séries;1905.54;34;24;PREFEITURA
4115606;2312;Professor ensino fundamental primeira a quarta séries;1658.33;145;145;PREFEITURA
3501905;2321;Professor ensino médio;1433.50;12;11;OUTROS
3522406;2313;Professor ensino fundamental quinta a oitava séries;1820.32;21;17;PREFEITURA
4107009;2312;Professor ensino fundamental primeira a quarta séries;1632.37;117;117;PREFEITURA
2917508;2312;Professor ensino fundamental primeira a quarta séries;2237.33;28;12;PREFEITURA
4210902;2313;Professor ensino fundamental quinta a oitava séries;1894.52;41;41;PREFEITURA
4123006;2312;Professor ensino fundamental primeira a quarta séries;1506.85;128;128;PREFEITURA
3305109;2312;Professor ensino fundamental primeira a quarta séries;1381.68;1047;451;PREFEITURA
3543303;2312;Professor ensino fundamental primeira a quarta séries;2505.61;30;30;OUTROS
3121605;2312;Professor ensino fundamental primeira a quarta séries;3494.37;25;25;OUTROS
3203502;2321;Professor ensino médio;16.21;6;5;PREFEITURA
3123908;2312;Professor ensino fundamental primeira a quarta séries;1418.61;49;49;PREFEITURA
2309409;2312;Professor ensino fundamental primeira a quarta séries;1004.84;88;14;PREFEITURA
4212403;2321;Professor ensino médio;1411.07;46;45;PREFEITURA
3515707;2312;Professor ensino fundamental primeira a quarta séries;1929.08;70;49;OUTROS
2928950;2312;Professor ensino fundamental primeira a quarta séries;1789.89;74;74;PREFEITURA
2309458;2312;Professor ensino fundamental primeira a quarta séries;1247.79;247;153;PREFEITURA
3505302;2321;Professor ensino médio;4316.90;19;18;OUTROS
3524501;2312;Professor ensino fundamental primeira a quarta séries;1570.05;25;22;PREFEITURA
2601201;2313;Professor ensino fundamental quinta a oitava séries;2154.89;381;306;OUTROS
1705607;2312;Professor ensino fundamental primeira a quarta séries;1663.92;17;3;PREFEITURA
3128006;2312;Professor ensino fundamental primeira a quarta séries;1573.65;178;178;PREFEITURA
3538600;2312;Professor ensino fundamental primeira a quarta séries;1998.17;107;107;PREFEITURA
5100102;2312;Professor ensino fundamental primeira a quarta séries;3031.00;13;13;PREFEITURA
3528502;2312;Professor ensino fundamental primeira a quarta séries;1804.26;21;20;OUTROS
1501782;2313;Professor ensino fundamental quinta a oitava séries;1135.07;44;0;PREFEITURA
3145901;2321;Professor ensino médio;114.30;7;7;OUTROS
3503802;2313;Professor ensino fundamental quinta a oitava séries;2205.54;6;5;OUTROS
2805505;2312;Professor ensino fundamental primeira a quarta séries;2565.00;161;146;PREFEITURA
4113205;2313;Professor ensino fundamental quinta a oitava séries;972.79;1;1;OUTROS
3304805;2313;Professor ensino fundamental quinta a oitava séries;852.50;2;0;OUTROS
2210979;2313;Professor ensino fundamental quinta a oitava séries;2817.00;1;1;PREFEITURA
3531605;2321;Professor ensino médio;897.67;1;1;PREFEITURA
2914109;2321;Professor ensino médio;902.95;4;0;PREFEITURA
3165305;2321;Professor ensino médio;1065.00;2;1;OUTROS
4315172;2313;Professor ensino fundamental quinta a oitava séries;1383.85;2;2;PREFEITURA
5106315;2313;Professor ensino fundamental quinta a oitava séries;2521.04;1;1;PREFEITURA
2112233;2312;Professor ensino fundamental primeira a quarta séries;1416.10;2;2;PREFEITURA
2414407;2321;Professor ensino médio;2200.00;1;1;PREFEITURA
4120309;2313;Professor ensino fundamental quinta a oitava séries;1709.88;3;3;PREFEITURA
2411601;2312;Professor ensino fundamental primeira a quarta séries;788.00;1;0;PREFEITURA
2303808;2321;Professor ensino médio;788.00;1;1;OUTROS
3529658;2313;Professor ensino fundamental quinta a oitava séries;1444.70;1;1;PREFEITURA
3509205;2313;Professor ensino fundamental quinta a oitava séries;2055.02;1;0;PREFEITURA
3301108;2321;Professor ensino médio;1266.16;209;122;PREFEITURA
3163102;2312;Professor ensino fundamental primeira a quarta séries;1283.75;32;32;PREFEITURA
5003207;2313;Professor ensino fundamental quinta a oitava séries;1875.13;5;5;OUTROS
2203909;2313;Professor ensino fundamental quinta a oitava séries;819.65;8;5;OUTROS
4125506;2313;Professor ensino fundamental quinta a oitava séries;1030.74;23;11;OUTROS
3162500;2321;Professor ensino médio;1398.23;31;27;OUTROS
3169604;2312;Professor ensino fundamental primeira a quarta séries;772.15;8;6;OUTROS
4114807;2312;Professor ensino fundamental primeira a quarta séries;1794.51;244;244;PREFEITURA
4203006;2312;Professor ensino fundamental primeira a quarta séries;2262.68;236;236;PREFEITURA
5005608;2312;Professor ensino fundamental primeira a quarta séries;3813.78;41;40;OUTROS
